period_month,country_code,country_name,headline,core,energy,food,services,non_energy_goods,gap_vs_target,gap_vs_euro_area
2017-04-01,NL,Netherlands,1.4,0.9,4.9,1.5,2.1,-0.8,-0.6000000000000001,-0.5
2017-09-01,NL,Netherlands,1.4,0.7,3.6,3.1,1.3,-0.2,-0.6000000000000001,-0.20000000000000018
2017-12-01,NL,Netherlands,1.2,0.8,2.3,2.2,1.1,0.5,-0.8,-0.10000000000000009
2018-04-01,NL,Netherlands,1.0,0.5,5.3,1.3,0.6,0.3,-1.0,-0.19999999999999996
2018-05-01,NL,Netherlands,1.9,1.3,9.2,1.1,2.1,0.0,-0.10000000000000009,-0.10000000000000009
2018-06-01,NL,Netherlands,1.7,1.0,10.1,0.5,1.5,0.3,-0.30000000000000004,-0.30000000000000004
2018-07-01,NL,Netherlands,1.9,1.2,11.6,0.7,1.5,0.7,-0.10000000000000009,-0.30000000000000027
2018-09-01,NL,Netherlands,1.6,0.7,10.8,1.0,1.4,-0.4,-0.3999999999999999,-0.5
2019-03-01,NL,Netherlands,2.9,1.7,11.7,3.6,2.3,0.7,0.8999999999999999,1.5
2019-05-01,NL,Netherlands,2.3,1.2,10.3,3.1,2.1,-0.2,0.2999999999999998,1.0999999999999999
2020-08-01,NL,Netherlands,0.3,0.8,-9.2,2.8,1.0,0.6,-1.7,0.5
2020-10-01,NL,Netherlands,1.2,2.0,-9.4,2.9,1.7,2.4,-0.8,1.5
2020-11-01,NL,Netherlands,0.7,1.5,-10.3,2.6,1.7,1.2,-1.3,1.0
2021-01-01,NL,Netherlands,1.6,2.2,-5.0,2.2,2.5,1.9,-0.3999999999999999,0.7000000000000001
2021-02-01,NL,Netherlands,1.9,2.1,-0.9,2.2,2.4,1.7,-0.10000000000000009,0.9999999999999999
2021-12-01,NL,Netherlands,6.4,2.2,53.1,2.6,1.3,3.4,4.4,1.4000000000000004
2022-08-01,NL,Netherlands,13.7,5.2,88.4,10.8,4.6,5.8,11.7,4.6
2023-02-01,NL,Netherlands,8.9,7.6,-1.1,15.2,6.8,8.6,6.9,0.40000000000000036
2023-03-01,NL,Netherlands,4.5,7.6,-28.2,15.1,6.6,8.8,2.5,-2.4000000000000004
2023-12-01,NL,Netherlands,1.0,3.3,-24.6,5.3,4.7,1.1,-1.0,-1.9
2024-04-01,NL,Netherlands,2.6,2.3,3.3,3.1,4.3,-0.8,0.6000000000000001,0.20000000000000018
2024-08-01,NL,Netherlands,3.3,3.5,-3.3,5.6,6.1,-0.9,1.2999999999999998,1.0999999999999996
2024-10-01,NL,Netherlands,3.3,3.3,-2.7,5.9,5.1,0.5,1.2999999999999998,1.2999999999999998
2025-08-01,NL,Netherlands,2.4,2.2,1.6,3.7,2.9,1.4,0.3999999999999999,0.3999999999999999
2000-10-01,U2,Euro Area,2.4,1.1,14.1,2.1,1.5,0.6,0.3999999999999999,0.0
2001-02-01,U2,Euro Area,2.0,1.0,7.5,3.0,2.0,-0.2,0.0,0.0
2001-03-01,U2,Euro Area,2.2,1.4,4.9,3.9,2.0,0.6,0.20000000000000018,0.0
2001-05-01,U2,Euro Area,3.1,1.9,7.9,5.2,2.5,1.3,1.1,0.0
2001-06-01,U2,Euro Area,2.9,1.9,4.9,5.3,2.5,1.3,0.8999999999999999,0.0
2001-12-01,U2,Euro Area,2.1,2.2,-4.7,4.6,2.8,1.6,0.10000000000000009,0.0
2002-01-01,U2,Euro Area,2.6,2.4,-1.9,5.6,3.0,1.6,0.6000000000000001,0.0
2004-06-01,U2,Euro Area,2.4,1.9,5.9,2.8,2.6,0.9,0.3999999999999999,0.0
2004-08-01,U2,Euro Area,2.4,1.9,6.5,2.1,2.7,0.9,0.3999999999999999,0.0
2004-09-01,U2,Euro Area,2.1,1.8,6.4,1.4,2.6,0.8,0.10000000000000009,0.0
2005-07-01,U2,Euro Area,2.1,1.3,11.7,1.1,2.3,0.0,0.10000000000000009,0.0
2005-08-01,U2,Euro Area,2.2,1.3,11.5,1.4,2.3,-0.1,0.20000000000000018,0.0
2005-09-01,U2,Euro Area,2.6,1.3,15.0,1.8,2.2,0.1,0.6000000000000001,0.0
2005-11-01,U2,Euro Area,2.3,1.4,10.0,2.2,2.1,0.3,0.2999999999999998,0.0
2005-12-01,U2,Euro Area,2.3,1.4,11.2,1.7,2.1,0.4,0.2999999999999998,0.0
2006-06-01,U2,Euro Area,2.5,1.4,11.0,2.2,2.0,0.7,0.5,0.0
2006-07-01,U2,Euro Area,2.4,1.5,9.5,2.7,2.1,0.5,0.3999999999999999,0.0
2006-09-01,U2,Euro Area,1.8,1.5,1.6,2.9,2.0,0.8,-0.19999999999999996,0.0
2007-04-01,U2,Euro Area,1.9,1.9,0.4,2.7,2.5,1.0,-0.10000000000000009,0.0
2007-06-01,U2,Euro Area,1.9,1.9,0.9,2.4,2.6,0.9,-0.10000000000000009,0.0
2007-10-01,U2,Euro Area,2.5,1.9,5.5,3.5,2.5,1.0,0.5,0.0
2008-09-01,U2,Euro Area,3.6,1.9,13.5,5.2,2.6,0.8,1.6,0.0
2009-01-01,U2,Euro Area,1.1,1.6,-5.2,2.7,2.4,0.4,-0.8999999999999999,0.0
2009-02-01,U2,Euro Area,1.2,1.7,-4.9,2.5,2.4,0.6,-0.8,0.0
2009-03-01,U2,Euro Area,0.6,1.4,-8.1,1.9,2.0,0.7,-1.4,0.0
2009-09-01,U2,Euro Area,-0.3,1.2,-11.0,-0.2,1.8,0.4,-2.3,0.0
2009-12-01,U2,Euro Area,0.9,1.1,1.8,-0.2,1.6,0.4,-1.1,0.0
2010-02-01,U2,Euro Area,0.8,0.8,3.3,0.0,1.4,-0.2,-1.2,0.0
2011-04-01,U2,Euro Area,2.8,1.6,12.4,2.2,2.0,1.0,0.7999999999999998,0.0
2011-10-01,U2,Euro Area,3.0,1.6,12.4,3.3,1.8,1.2,1.0,0.0
2011-11-01,U2,Euro Area,3.0,1.6,12.3,3.4,1.8,1.2,1.0,0.0
2012-04-01,U2,Euro Area,2.6,1.6,8.2,3.1,1.7,1.3,0.6000000000000001,0.0
2013-01-01,U2,Euro Area,2.0,1.3,3.9,3.2,1.6,0.8,0.0,0.0
2013-03-01,U2,Euro Area,1.7,1.5,1.7,2.7,1.8,1.0,-0.30000000000000004,0.0
2013-04-01,U2,Euro Area,1.2,1.0,-0.4,2.9,1.1,0.8,-0.8,0.0
2014-01-01,U2,Euro Area,0.8,0.8,-1.3,1.7,1.2,0.2,-1.2,0.0
2014-06-01,U2,Euro Area,0.5,0.8,0.1,-0.2,1.3,-0.1,-1.5,0.0
2014-12-01,U2,Euro Area,-0.2,0.7,-6.3,0.0,1.2,0.0,-2.2,0.0
2015-02-01,U2,Euro Area,-0.3,0.7,-7.9,0.5,1.1,-0.1,-2.3,0.0
2015-05-01,U2,Euro Area,0.6,1.3,-4.8,1.2,1.9,0.2,-1.4,0.0
2016-01-01,U2,Euro Area,0.3,1.0,-5.4,1.0,1.1,0.7,-1.7,0.0
2016-02-01,U2,Euro Area,-0.1,0.9,-8.1,0.6,1.0,0.7,-2.1,0.0
2017-05-01,U2,Euro Area,1.4,0.9,4.6,1.5,1.3,0.2,-0.6000000000000001,0.0
2017-06-01,U2,Euro Area,1.3,1.2,1.9,1.4,1.7,0.3,-0.7,0.0
2017-10-01,U2,Euro Area,1.4,0.9,3.0,2.3,1.3,0.2,-0.6000000000000001,0.0
2018-03-01,U2,Euro Area,1.4,1.1,2.1,2.1,1.7,0.1,-0.6000000000000001,0.0
2018-12-01,U2,Euro Area,1.5,0.9,5.5,1.8,1.3,0.2,-0.5,0.0
2019-08-01,U2,Euro Area,1.0,0.9,-0.6,2.1,1.3,0.3,-1.0,0.0
2019-09-01,U2,Euro Area,0.8,1.0,-1.8,1.6,1.5,0.2,-1.2,0.0
2019-10-01,U2,Euro Area,0.7,1.1,-3.1,1.5,1.5,0.3,-1.3,0.0
2020-05-01,U2,Euro Area,0.1,0.9,-11.9,3.4,1.3,0.2,-1.9,0.0
2020-06-01,U2,Euro Area,0.3,0.8,-9.3,3.2,1.2,0.2,-1.7,0.0
2021-04-01,U2,Euro Area,1.6,0.7,10.4,0.6,0.9,0.4,-0.3999999999999999,0.0
2021-06-01,U2,Euro Area,1.9,0.9,12.6,0.5,0.7,1.2,-0.10000000000000009,0.0
2021-11-01,U2,Euro Area,4.9,2.6,27.5,2.2,2.7,2.4,2.9000000000000004,0.0
2022-01-01,U2,Euro Area,5.1,2.3,28.8,3.5,2.3,2.1,3.0999999999999996,0.0
2022-06-01,U2,Euro Area,8.6,3.7,42.0,8.9,3.4,4.3,6.6,0.0
2022-07-01,U2,Euro Area,8.9,4.0,39.6,9.8,3.7,4.5,6.9,0.0
2022-10-01,U2,Euro Area,10.6,5.0,41.5,13.1,4.3,6.1,8.6,0.0
2023-04-01,U2,Euro Area,7.0,5.6,2.3,13.5,5.2,6.2,5.0,0.0
2023-06-01,U2,Euro Area,5.5,5.5,-5.6,11.6,5.4,5.5,3.5,0.0
2023-07-01,U2,Euro Area,5.3,5.5,-6.1,10.8,5.6,5.0,3.3,0.0
2023-09-01,U2,Euro Area,4.3,4.5,-4.6,8.8,4.7,4.1,2.3,0.0
2024-02-01,U2,Euro Area,2.6,3.1,-3.7,3.9,4.0,1.6,0.6000000000000001,0.0
2024-03-01,U2,Euro Area,2.4,2.9,-1.8,2.6,4.0,1.1,0.3999999999999999,0.0
2024-05-01,U2,Euro Area,2.6,2.9,0.3,2.6,4.1,0.7,0.6000000000000001,0.0
2024-07-01,U2,Euro Area,2.6,2.9,1.2,2.3,4.0,0.7,0.6000000000000001,0.0
2024-09-01,U2,Euro Area,1.7,2.7,-6.1,2.4,3.9,0.4,-0.30000000000000004,0.0
2025-03-01,U2,Euro Area,2.2,2.4,-1.0,2.9,3.5,0.6,0.20000000000000018,0.0
2003-01-01,DE,Germany,1.1,0.7,6.9,-0.9,1.6,-0.4,-0.8999999999999999,-1.0
2006-05-01,DE,Germany,2.1,0.5,13.6,2.2,0.6,0.1,0.10000000000000009,-0.3999999999999999
2007-07-01,DE,Germany,2.1,2.0,1.5,2.4,2.4,1.3,0.10000000000000009,0.30000000000000004
2007-09-01,DE,Germany,2.6,2.0,5.9,2.8,2.4,1.4,0.6000000000000001,0.5
2008-04-01,DE,Germany,2.6,1.1,9.3,4.9,1.4,0.5,0.6000000000000001,-0.6999999999999997
2012-08-01,DE,Germany,2.3,1.2,7.4,3.0,1.3,1.0,0.2999999999999998,-0.30000000000000027
2016-11-01,DE,Germany,0.8,1.1,-2.6,1.5,1.1,1.0,-1.2,0.20000000000000007
2018-02-01,DE,Germany,1.2,1.3,0.1,1.5,1.5,1.1,-0.8,0.09999999999999987
2022-11-01,DE,Germany,11.3,5.1,40.1,16.3,3.8,7.3,9.3,1.200000000000001
2001-07-01,ES,Spain,2.4,1.5,-0.1,5.8,3.5,-0.7,0.3999999999999999,-0.10000000000000009
2012-01-01,ES,Spain,2.0,0.9,7.9,2.2,1.3,0.3,0.0,-0.7000000000000002
2014-07-01,ES,Spain,-0.4,-0.1,0.3,-1.6,0.0,-0.2,-2.4,-0.8
2015-04-01,ES,Spain,-0.7,0.0,-7.1,0.5,0.1,-0.1,-2.7,-0.8999999999999999
2021-07-01,ES,Spain,2.9,0.5,20.7,1.5,0.6,0.3,0.8999999999999999,0.6999999999999997
2021-10-01,ES,Spain,5.4,1.4,39.3,1.6,1.6,0.9,3.4000000000000004,1.3000000000000007
2000-07-01,FR,France,1.9,0.3,13.4,2.5,0.5,0.0,-0.10000000000000009,-0.20000000000000018
2004-01-01,FR,France,2.2,1.8,-1.1,5.0,2.8,0.2,0.20000000000000018,0.40000000000000013
2005-05-01,FR,France,1.7,1.6,6.4,0.0,3.0,-0.4,-0.30000000000000004,-0.30000000000000004
2011-01-01,FR,France,2.0,1.0,13.2,0.6,1.3,0.5,0.0,-0.2999999999999998
2020-01-01,FR,France,1.7,0.9,4.2,3.3,1.4,-0.1,-0.30000000000000004,0.30000000000000004
2003-01-01,IT,Italy,2.9,2.7,4.3,2.6,3.4,1.9,0.8999999999999999,0.7999999999999998
2006-05-01,IT,Italy,2.3,1.6,10.5,1.7,2.0,1.1,0.2999999999999998,-0.20000000000000018
2007-07-01,IT,Italy,1.6,1.7,-0.9,2.4,2.3,0.9,-0.3999999999999999,-0.19999999999999996
2007-09-01,IT,Italy,1.7,1.7,-0.1,2.8,1.6,1.6,-0.30000000000000004,-0.40000000000000013
2008-04-01,IT,Italy,3.4,2.1,10.4,5.1,2.5,1.8,1.4,0.10000000000000009
2012-08-01,IT,Italy,3.4,1.9,13.5,3.1,2.2,1.6,1.4,0.7999999999999998
2016-11-01,IT,Italy,0.1,0.4,-2.9,0.5,0.5,0.3,-1.9,-0.5
2018-02-01,IT,Italy,0.5,0.5,3.6,-0.6,0.8,0.1,-1.5,-0.6000000000000001
2022-11-01,IT,Italy,12.6,4.7,68.1,11.9,4.3,5.3,10.6,2.5
2001-07-01,NL,Netherlands,5.3,4.4,6.9,7.6,4.7,3.9,3.3,2.8
2012-01-01,NL,Netherlands,2.9,2.1,7.7,2.9,3.0,0.8,0.8999999999999999,0.19999999999999973
2014-07-01,NL,Netherlands,0.3,0.5,-0.5,-0.1,1.4,-1.0,-1.7,-0.10000000000000003
2015-04-01,NL,Netherlands,0.0,0.5,-4.4,0.6,1.6,-1.1,-2.0,-0.2
2021-07-01,NL,Netherlands,1.4,0.4,15.2,-0.3,0.0,1.6,-0.6000000000000001,-0.8000000000000003
2021-10-01,NL,Netherlands,3.7,1.8,29.9,0.6,1.4,2.2,1.7000000000000002,-0.39999999999999947
2001-08-01,U2,Euro Area,2.3,1.7,1.5,5.0,2.5,0.5,0.2999999999999998,0.0
2007-08-01,U2,Euro Area,1.7,1.9,-0.9,2.5,2.6,0.9,-0.30000000000000004,0.0
2013-06-01,U2,Euro Area,1.6,1.2,1.6,3.2,1.4,0.7,-0.3999999999999999,0.0
2016-03-01,U2,Euro Area,0.0,1.0,-8.7,0.8,1.4,0.5,-2.0,0.0
2016-09-01,U2,Euro Area,0.4,0.8,-3.0,0.7,1.1,0.3,-1.6,0.0
2019-04-01,U2,Euro Area,1.7,1.3,5.3,1.5,1.9,0.2,-0.30000000000000004,0.0
2019-06-01,U2,Euro Area,1.3,1.1,1.7,1.6,1.6,0.3,-0.7,0.0
2025-10-01,U2,Euro Area,2.1,2.4,-0.9,2.5,3.4,0.6,0.10000000000000009,0.0
2000-06-01,DE,Germany,1.4,0.0,13.9,0.0,0.5,-0.5,-0.6000000000000001,-0.7000000000000002
2003-11-01,DE,Germany,1.4,0.7,4.2,2.6,1.3,-0.1,-0.6000000000000001,-0.8000000000000003
2009-04-01,DE,Germany,0.7,1.9,-5.2,-0.1,2.1,1.5,-1.3,0.09999999999999998
2015-03-01,DE,Germany,0.3,1.1,-5.6,0.7,1.4,0.5,-1.7,0.4
2020-07-01,DE,Germany,0.0,0.7,-6.4,1.4,1.4,-0.8,-2.0,-0.4
2023-05-01,DE,Germany,6.3,5.1,5.0,13.6,4.4,6.2,4.3,0.20000000000000018
2014-09-01,ES,Spain,-0.3,-0.2,0.0,-0.6,-0.1,-0.5,-2.3,-0.6
2018-10-01,ES,Spain,2.3,1.1,10.7,1.8,1.7,0.2,0.2999999999999998,0.0
2021-05-01,ES,Spain,2.4,-0.1,24.0,0.6,-0.5,0.5,0.3999999999999999,0.3999999999999999
2009-07-01,FR,France,-0.8,1.5,-17.4,-0.9,2.4,0.2,-2.8,-0.20000000000000007
2019-12-01,FR,France,1.6,1.0,2.4,3.5,1.6,0.0,-0.3999999999999999,0.30000000000000004
2024-06-01,FR,France,2.5,2.5,4.6,1.7,3.4,0.6,0.5,0.0
2024-12-01,FR,France,1.8,2.0,1.2,1.0,2.9,0.2,-0.19999999999999996,-0.5999999999999999
2000-06-01,IT,Italy,2.8,2.1,13.2,1.6,2.4,1.9,0.7999999999999998,0.6999999999999997
2003-11-01,IT,Italy,2.8,2.3,1.6,4.6,2.7,1.9,0.7999999999999998,0.5999999999999996
2009-04-01,IT,Italy,1.2,2.0,-8.4,2.8,2.0,1.7,-0.8,0.6
2015-03-01,IT,Italy,0.0,0.5,-6.5,1.5,0.4,0.5,-2.0,0.1
2020-07-01,IT,Italy,0.8,2.1,-10.6,1.4,0.0,5.7,-1.2,0.4
2023-05-01,IT,Italy,8.0,5.1,11.5,10.8,5.1,5.2,6.0,1.9000000000000004
2014-09-01,NL,Netherlands,0.3,0.5,-1.4,0.4,1.1,-0.5,-1.7,0.0
2018-10-01,NL,Netherlands,1.9,1.1,11.2,0.9,1.5,0.4,-0.10000000000000009,-0.3999999999999999
2021-05-01,NL,Netherlands,2.0,1.7,10.7,-0.3,2.1,1.2,0.0,0.0
2014-11-01,U2,Euro Area,0.3,0.7,-2.5,0.5,1.2,-0.1,-1.7,0.0
2022-12-01,U2,Euro Area,9.2,5.2,25.5,13.8,4.4,6.4,7.199999999999999,0.0
2015-07-01,DE,Germany,1.3,2.5,-6.1,1.1,3.5,0.7,-0.7,0.8
2015-07-01,IT,Italy,0.4,1.0,-5.4,1.1,0.6,0.8,-1.6,-0.09999999999999998
2009-11-01,U2,Euro Area,0.5,1.0,-2.4,-0.1,1.6,0.2,-1.5,0.0
2010-06-01,ES,Spain,2.1,0.9,10.8,1.6,0.9,1.0,0.10000000000000009,0.6000000000000001
2010-06-01,NL,Netherlands,0.2,1.1,-5.6,0.3,2.3,-0.6,-1.8,-1.3
2000-02-01,DE,Germany,1.7,0.2,16.0,-0.4,0.6,-0.1,-0.30000000000000004,-0.19999999999999996
2000-04-01,DE,Germany,1.0,0.5,8.8,-0.7,1.3,-0.4,-1.0,-0.7
2001-04-01,DE,Germany,2.2,0.7,12.3,3.6,1.3,-0.1,0.20000000000000018,-0.5
2001-09-01,DE,Germany,1.8,1.3,1.4,4.5,2.0,0.4,-0.19999999999999996,-0.40000000000000013
2002-02-01,DE,Germany,1.8,1.7,-1.9,4.5,2.1,1.1,-0.19999999999999996,-0.7
2002-03-01,DE,Germany,1.9,1.8,0.0,3.7,2.4,1.1,-0.10000000000000009,-0.6000000000000001
2002-12-01,DE,Germany,1.1,0.9,4.2,0.3,1.7,-0.2,-0.8999999999999999,-1.1999999999999997
2003-05-01,DE,Germany,0.6,0.5,1.2,0.8,1.1,-0.4,-1.4,-1.2000000000000002
2003-07-01,DE,Germany,0.9,0.3,3.0,1.6,1.0,-0.3,-1.1,-0.9999999999999999
2003-10-01,DE,Germany,1.2,0.7,2.1,2.4,1.3,-0.1,-0.8,-0.8
2003-12-01,DE,Germany,1.1,0.6,3.4,2.4,1.2,-0.2,-0.8999999999999999,-0.8999999999999999
2004-03-01,DE,Germany,1.1,1.4,-2.2,1.8,1.8,0.7,-0.8999999999999999,-0.5999999999999999
2004-04-01,DE,Germany,1.7,1.5,2.7,1.8,1.8,1.2,-0.30000000000000004,-0.40000000000000013
2004-05-01,DE,Germany,2.2,1.6,7.3,2.0,1.9,1.1,0.20000000000000018,-0.2999999999999998
2004-12-01,DE,Germany,2.3,1.6,4.7,3.7,2.0,0.9,0.2999999999999998,0.0
2005-01-01,DE,Germany,1.7,0.8,5.4,3.2,1.4,-0.3,-0.30000000000000004,-0.19999999999999996
2005-03-01,DE,Germany,1.8,0.8,8.5,2.3,1.4,-0.1,-0.19999999999999996,-0.40000000000000013
2005-06-01,DE,Germany,1.7,0.5,10.1,2.3,1.2,-0.5,-0.30000000000000004,-0.30000000000000004
2005-10-01,DE,Germany,2.4,0.8,12.6,3.6,1.4,-0.3,0.3999999999999999,-0.10000000000000009
2006-01-01,DE,Germany,2.1,0.3,15.5,2.0,0.9,-0.3,0.10000000000000009,-0.2999999999999998
2007-03-01,DE,Germany,2.0,1.7,3.5,2.6,2.0,1.2,0.0,0.10000000000000009
2007-12-01,DE,Germany,3.1,2.0,8.6,4.1,2.5,1.3,1.1,0.0
2008-05-01,DE,Germany,3.2,1.1,12.3,5.0,1.6,0.5,1.2000000000000002,-0.5
2008-06-01,DE,Germany,3.4,1.1,14.1,5.1,1.6,0.5,1.4,-0.5
2008-08-01,DE,Germany,3.3,1.4,12.6,4.9,1.8,0.8,1.2999999999999998,-0.5
2008-10-01,DE,Germany,2.6,1.2,9.5,3.5,1.3,0.9,0.6000000000000001,-0.6000000000000001
2010-03-01,DE,Germany,1.2,0.8,3.9,1.0,1.1,0.3,-0.8,-0.40000000000000013
2010-05-01,DE,Germany,1.2,0.5,4.8,1.6,0.7,0.3,-0.8,-0.5
2010-07-01,DE,Germany,1.2,0.5,4.6,1.7,0.6,0.3,-0.8,-0.5
2010-08-01,DE,Germany,1.0,0.5,2.4,1.8,0.8,0.3,-1.0,-0.6000000000000001
2010-12-01,DE,Germany,1.8,0.6,8.1,2.5,0.6,0.6,-0.19999999999999996,-0.40000000000000013
2011-03-01,DE,Germany,2.4,1.0,10.4,2.0,1.0,1.0,0.3999999999999999,-0.30000000000000027
2011-08-01,DE,Germany,2.5,1.3,9.9,2.6,1.4,1.0,0.5,0.0
2012-07-01,DE,Germany,1.9,1.3,4.4,2.7,1.2,1.4,-0.10000000000000009,-0.5
2012-09-01,DE,Germany,2.2,1.2,6.7,2.6,1.3,1.1,0.20000000000000018,-0.3999999999999999
2012-12-01,DE,Germany,2.1,1.5,3.7,3.8,1.5,1.1,0.10000000000000009,-0.10000000000000009
2013-05-01,DE,Germany,1.5,1.0,2.0,3.8,1.3,0.7,-0.5,0.10000000000000009
2013-09-01,DE,Germany,1.5,1.4,0.5,3.6,1.7,0.7,-0.5,0.3999999999999999
2013-12-01,DE,Germany,1.2,0.7,1.4,3.2,0.9,0.5,-0.8,0.3999999999999999
2014-02-01,DE,Germany,1.0,1.1,-2.6,3.1,1.5,0.6,-1.0,0.30000000000000004
2014-05-01,DE,Germany,0.7,0.8,-0.8,1.1,1.0,0.3,-1.3,0.19999999999999996
2014-08-01,DE,Germany,0.8,1.2,-1.9,0.9,1.4,0.8,-1.2,0.4
2014-10-01,DE,Germany,0.7,1.1,-2.1,1.3,1.7,0.2,-1.3,0.29999999999999993
2015-01-01,DE,Germany,-0.5,0.9,-8.9,-0.2,1.2,0.3,-2.5,0.09999999999999998
2015-11-01,DE,Germany,0.2,1.1,-7.6,1.9,1.0,1.1,-1.8,0.1
2015-12-01,DE,Germany,0.2,1.0,-6.5,1.4,1.3,0.7,-1.8,-0.09999999999999998
2016-04-01,DE,Germany,-0.3,0.6,-8.5,1.2,0.4,1.1,-2.3,0.0
2017-01-01,DE,Germany,1.7,0.9,5.9,2.8,0.9,1.0,-0.30000000000000004,0.0
2018-01-01,DE,Germany,1.5,1.2,0.7,2.9,1.3,1.0,-0.5,0.19999999999999996
2018-08-01,DE,Germany,2.1,1.3,7.1,2.5,1.7,0.6,0.10000000000000009,0.0
2019-02-01,DE,Germany,1.7,1.6,3.2,1.6,1.7,1.3,-0.30000000000000004,0.19999999999999996
2019-07-01,DE,Germany,1.1,0.9,2.3,2.0,0.5,1.6,-0.8999999999999999,0.10000000000000009
2019-11-01,DE,Germany,1.2,1.8,-4.0,1.9,2.4,1.1,-0.8,0.19999999999999996
2020-02-01,DE,Germany,1.7,1.4,2.2,3.1,1.5,0.9,-0.30000000000000004,0.5
2020-03-01,DE,Germany,1.3,1.3,-0.8,3.1,1.3,1.3,-0.7,0.6000000000000001
2021-03-01,DE,Germany,2.0,1.6,4.5,1.9,2.0,0.5,0.0,0.7
2021-08-01,DE,Germany,3.4,2.1,12.1,3.9,1.2,3.8,1.4,0.3999999999999999
2022-03-01,DE,Germany,7.6,3.4,37.6,5.3,2.8,4.4,5.6,0.1999999999999993
2022-04-01,DE,Germany,7.8,3.9,34.5,6.7,3.1,5.2,5.8,0.39999999999999947
2022-09-01,DE,Germany,10.9,4.7,44.2,14.4,3.6,6.4,8.9,1.0
2023-08-01,DE,Germany,6.4,6.3,5.3,9.2,6.8,5.5,4.4,1.2000000000000002
2023-11-01,DE,Germany,2.3,3.5,-7.3,6.6,3.4,3.6,0.2999999999999998,-0.10000000000000009
2024-01-01,DE,Germany,3.1,3.4,-3.0,5.1,3.8,2.8,1.1,0.30000000000000027
2024-11-01,DE,Germany,2.4,3.1,-3.6,2.9,4.5,1.0,0.3999999999999999,0.19999999999999973
2025-02-01,DE,Germany,2.6,3.1,-1.3,2.9,4.7,0.6,0.6000000000000001,0.30000000000000027
2025-04-01,DE,Germany,2.2,3.1,-5.3,3.1,4.5,0.8,0.20000000000000018,0.0
2000-10-01,ES,Spain,4.0,3.2,13.8,3.3,4.0,2.4,2.0,1.6
2001-02-01,ES,Spain,2.7,2.0,5.2,4.2,4.3,-0.6,0.7000000000000002,0.7000000000000002
2001-03-01,ES,Spain,3.0,2.6,2.4,4.9,4.3,0.7,1.0,0.7999999999999998
2001-05-01,ES,Spain,3.8,3.2,3.8,5.5,4.0,2.3,1.7999999999999998,0.6999999999999997
2001-06-01,ES,Spain,3.7,3.1,2.6,5.9,4.0,2.0,1.7000000000000002,0.8000000000000003
2001-12-01,ES,Spain,2.5,3.3,-9.2,4.8,3.6,2.9,0.5,0.3999999999999999
2002-01-01,ES,Spain,3.1,3.4,-2.9,4.3,3.9,2.8,1.1,0.5
2004-06-01,ES,Spain,3.5,2.6,7.2,4.8,3.7,1.1,1.5,1.1
2004-08-01,ES,Spain,3.3,2.5,7.0,4.1,3.6,1.1,1.2999999999999998,0.8999999999999999
2004-09-01,ES,Spain,3.2,2.6,7.5,3.3,3.7,1.1,1.2000000000000002,1.1
2005-07-01,ES,Spain,3.3,2.5,11.5,2.7,3.7,0.8,1.2999999999999998,1.1999999999999997
2005-08-01,ES,Spain,3.3,2.4,11.6,2.7,3.7,0.8,1.2999999999999998,1.0999999999999996
2005-09-01,ES,Spain,3.8,2.5,15.1,3.0,3.7,1.0,1.7999999999999998,1.1999999999999997
2005-11-01,ES,Spain,3.4,2.6,9.3,3.4,3.8,1.2,1.4,1.1
2005-12-01,ES,Spain,3.7,2.7,10.0,4.3,3.9,1.2,1.7000000000000002,1.4000000000000004
2006-06-01,ES,Spain,4.0,2.9,12.0,3.9,3.9,1.6,2.0,1.5
2006-07-01,ES,Spain,4.0,3.0,10.0,4.5,4.0,1.6,2.0,1.6
2006-09-01,ES,Spain,2.9,2.8,0.9,4.2,3.9,1.5,0.8999999999999999,1.0999999999999999
2007-04-01,ES,Spain,2.5,2.7,-1.4,3.6,4.0,0.9,0.5,0.6000000000000001
2007-06-01,ES,Spain,2.4,2.6,-0.2,3.2,4.0,0.7,0.3999999999999999,0.5
2007-10-01,ES,Spain,3.6,2.4,7.0,5.6,3.9,0.4,1.6,1.1
2008-09-01,ES,Spain,4.6,2.6,14.8,5.9,4.1,0.6,2.5999999999999996,0.9999999999999996
2009-01-01,ES,Spain,0.8,1.9,-9.2,2.1,3.5,-0.2,-1.2,-0.30000000000000004
2009-02-01,ES,Spain,0.7,1.6,-8.0,1.9,3.2,-0.5,-1.3,-0.5
2009-03-01,ES,Spain,-0.1,1.3,-11.5,1.0,2.6,-0.4,-2.1,-0.7
2009-09-01,ES,Spain,-0.9,0.3,-10.1,-0.5,1.6,-1.5,-2.9,-0.6000000000000001
2009-12-01,ES,Spain,0.9,0.3,7.4,-0.5,1.4,-1.1,-1.1,0.0
2010-02-01,ES,Spain,0.4,-0.7,9.8,-0.3,0.9,-3.2,-1.6,-0.4
2011-04-01,ES,Spain,3.5,1.5,17.6,3.0,2.0,0.8,1.5,0.7000000000000002
2011-10-01,ES,Spain,3.0,1.1,14.5,3.3,1.4,0.6,1.0,0.0
2011-11-01,ES,Spain,2.9,1.1,13.7,3.3,1.4,0.5,0.8999999999999999,-0.10000000000000009
2012-04-01,ES,Spain,2.0,0.7,8.8,2.2,1.1,0.2,0.0,-0.6000000000000001
